"id","Akashiwo sanguinea ( cells/L )","Alexandrium ( cells/L )","Dinophysis ( cells/L )","Lingulodinium polyedra ( cells/L )","Pseudo-nitzschia delicatissima ( cells/L )","Pseudo-nitzschia seriata ( cells/L )"
"HABs-SantaMonicaPier_2011-11-06T19:30:00Z",0,0,0,374,1122,748
"HABs-SantaMonicaPier_2011-11-13T18:00:00Z",0,0,2618,374,1870,0
"HABs-SantaMonicaPier_2011-11-20T19:00:00Z",0,0,748,748,748,0
"HABs-SantaMonicaPier_2011-11-28T19:30:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2011-12-04T19:00:00Z",0,0,374,1870,0,0
"HABs-SantaMonicaPier_2011-12-11T18:30:00Z",0,0,0,374,0,2244
"HABs-SantaMonicaPier_2011-12-18T18:00:00Z",0,0,374,0,0,1496
"HABs-SantaMonicaPier_2011-12-24T19:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2012-01-01T18:30:00Z",0,0,748,0,935,0
"HABs-SantaMonicaPier_2012-01-09T18:00:00Z",0,0,0,0,19448,0
"HABs-SantaMonicaPier_2012-01-14T19:00:00Z",0,0,748,0,0,0
"HABs-SantaMonicaPier_2012-01-23T18:30:00Z",0,0,1122,0,32538,0
"HABs-SantaMonicaPier_2012-01-30T19:30:00Z",0,0,0,0,2992,0
"HABs-SantaMonicaPier_2012-02-06T19:30:00Z",0,0,0,0,44880,0
"HABs-SantaMonicaPier_2012-02-13T19:30:00Z",0,374,374,0,8228,0
"HABs-SantaMonicaPier_2012-02-20T18:00:00Z",0,374,0,374,0,0
"HABs-SantaMonicaPier_2012-02-27T17:30:00Z",0,0,0,0,374,0
"HABs-SantaMonicaPier_2012-03-05T17:30:00Z",0,0,0,0,0,2618
"HABs-SantaMonicaPier_2012-03-12T18:00:00Z",0,0,0,374,2244,748
"HABs-SantaMonicaPier_2012-03-19T18:00:00Z",0,0,0,748,748,748
"HABs-SantaMonicaPier_2012-03-26T17:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2012-04-02T19:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2012-04-09T18:30:00Z",0,0,0,0,0,1496
"HABs-SantaMonicaPier_2012-04-16T20:00:00Z",0,0,0,0,748,748
"HABs-SantaMonicaPier_2012-04-23T19:00:00Z",0,374,0,0,374,0
"HABs-SantaMonicaPier_2012-04-30T19:00:00Z",0,0,0,0,170993,0
"HABs-SantaMonicaPier_2012-05-06T17:00:00Z",0,0,0,0,0,4488
"HABs-SantaMonicaPier_2012-05-15T16:30:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2012-05-21T18:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2012-05-28T17:30:00Z",0,0,0,0,6732,1122
"HABs-SantaMonicaPier_2012-06-05T18:00:00Z",0,0,0,0,1496,4488
"HABs-SantaMonicaPier_2012-06-11T16:30:00Z",748,0,0,0,0,0
"HABs-SantaMonicaPier_2012-06-18T17:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2012-06-25T19:00:00Z",1122,0,0,374,0,0
"HABs-SantaMonicaPier_2012-07-02T18:00:00Z",374,0,0,374,19822,28050
"HABs-SantaMonicaPier_2012-07-09T17:15:00Z",0,0,0,374,0,2244
"HABs-SantaMonicaPier_2012-07-16T18:30:00Z",0,0,187,374,2992,3553
"HABs-SantaMonicaPier_2012-07-23T19:00:00Z",0,0,374,0,4862,1122
"HABs-SantaMonicaPier_2012-07-30T17:00:00Z",0,0,748,0,2992,31790
"HABs-SantaMonicaPier_2012-08-06T18:30:00Z",0,0,0,0,1122,0
"HABs-SantaMonicaPier_2012-08-13T16:30:00Z",0,0,0,0,999,0
"HABs-SantaMonicaPier_2012-08-20T19:00:00Z",0,0,0,0,150,0
"HABs-SantaMonicaPier_2012-08-27T17:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2012-09-03T19:00:00Z",0,0,0,0,107,0
"HABs-SantaMonicaPier_2012-09-10T17:00:00Z",0,0,93.5,187,0,0
"HABs-SantaMonicaPier_2012-09-17T17:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2012-09-24T18:30:00Z",0,0,0,224,0,0
"HABs-SantaMonicaPier_2012-10-02T17:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2012-10-08T18:00:00Z",0,0,0,6919,0,0
"HABs-SantaMonicaPier_2012-10-15T16:30:00Z",0,0,0,10098,0,0
"HABs-SantaMonicaPier_2012-10-22T20:00:00Z",0,0,0,935,0,0
"HABs-SantaMonicaPier_2012-10-28T18:30:00Z",0,0,374,30668,748,7480
"HABs-SantaMonicaPier_2012-11-05T20:00:00Z",0,0,0,2618,0,0
"HABs-SantaMonicaPier_2012-11-12T18:00:00Z",0,0,0,0,13090,16456
"HABs-SantaMonicaPier_2012-11-19T18:00:00Z",0,0,0,21692,2618,748
"HABs-SantaMonicaPier_2012-11-26T19:00:00Z",0,0,748,106590,0,0
"HABs-SantaMonicaPier_2012-12-03T20:00:00Z",187,0,374,561,0,0
"HABs-SantaMonicaPier_2012-12-10T17:30:00Z",0,0,0,374,0,0
"HABs-SantaMonicaPier_2012-12-17T19:30:00Z",0,0,0,1496,0,0
"HABs-SantaMonicaPier_2012-12-23T17:30:00Z",0,0,0,0,0,748
"HABs-SantaMonicaPier_2013-01-07T19:30:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2013-01-13T20:00:00Z",0,0,0,0,3886,0
"HABs-SantaMonicaPier_2013-01-21T18:00:00Z",0,748,748,0,2244,0
"HABs-SantaMonicaPier_2013-01-28T20:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2013-02-04T20:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2013-02-11T17:30:00Z",0,0,0,0,0,1122
"HABs-SantaMonicaPier_2013-02-18T19:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2013-02-25T19:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2013-03-04T19:00:00Z",0,748,374,0,0,0
"HABs-SantaMonicaPier_2013-03-12T18:30:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2013-03-18T16:30:00Z",0,374,0,374,748,28424
"HABs-SantaMonicaPier_2013-03-27T17:00:00Z",0,0,0,0,1122,0
"HABs-SantaMonicaPier_2013-04-01T19:00:00Z",0,0,374,0,4862,0
"HABs-SantaMonicaPier_2013-04-08T17:00:00Z",0,0,0,0,4862,26180
"HABs-SantaMonicaPier_2013-04-15T17:30:00Z",0,0,0,0,220153,136017
"HABs-SantaMonicaPier_2013-04-22T16:30:00Z",0,0,2244,374,36652,4862
"HABs-SantaMonicaPier_2013-04-29T16:30:00Z",0,0,4114,0,23188,42262
"HABs-SantaMonicaPier_2013-05-06T19:00:00Z",0,0,3179,0,1309,1122
"HABs-SantaMonicaPier_2013-05-14T16:30:00Z",0,0,374,0,41140,1122
"HABs-SantaMonicaPier_2013-05-20T18:30:00Z",0,0,0,0,10472,2244
"HABs-SantaMonicaPier_2013-05-28T19:00:00Z",0,0,0,0,0,4488
"HABs-SantaMonicaPier_2013-06-03T17:00:00Z",0,0,0,0,4488,1496
"HABs-SantaMonicaPier_2013-06-10T19:00:00Z",0,0,0,0,0,748
"HABs-SantaMonicaPier_2013-06-18T16:30:00Z",0,0,748,9724,0,0
"HABs-SantaMonicaPier_2013-06-24T18:00:00Z",0,0,0,0,0,1275
"HABs-SantaMonicaPier_2013-07-01T19:00:00Z",0,0,0,1496,748,10846
"HABs-SantaMonicaPier_2013-07-08T18:00:00Z",0,0,374,4862,0,7854
"HABs-SantaMonicaPier_2013-07-15T16:30:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2013-07-22T18:30:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2013-07-29T18:30:00Z",0,0,0,0,2244,3740
"HABs-SantaMonicaPier_2013-08-05T17:30:00Z",0,0,0,0,1122,748
"HABs-SantaMonicaPier_2013-08-12T16:30:00Z",0,0,0,0,0,1122
"HABs-SantaMonicaPier_2013-08-19T17:00:00Z",0,0,0,390,0,390
"HABs-SantaMonicaPier_2013-08-26T17:30:00Z",0,0,0,0,4488,2618
"HABs-SantaMonicaPier_2013-09-01T19:00:00Z",519,0,0,0,15064,0
"HABs-SantaMonicaPier_2013-09-09T17:30:00Z",374,374,0,0,2244,11968
"HABs-SantaMonicaPier_2013-09-23T19:00:00Z",0,0,0,0,8976,118184
"HABs-SantaMonicaPier_2013-09-30T17:30:00Z",0,0,0,0,208883,34004
"HABs-SantaMonicaPier_2013-10-07T17:00:00Z",0,0,0,0,374,3740
"HABs-SantaMonicaPier_2013-10-14T17:00:00Z",0,374,0,0,0,748
"HABs-SantaMonicaPier_2013-10-21T18:30:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2013-10-28T17:00:00Z",0,0,123,0,0,497
"HABs-SantaMonicaPier_2013-11-05T20:00:00Z",0,0,374,0,2992,15708
"HABs-SantaMonicaPier_2013-11-11T18:30:00Z",0,0,1870,0,374,3740
"HABs-SantaMonicaPier_2013-11-18T21:00:00Z",0,0,0,0,0,4488
"HABs-SantaMonicaPier_2013-11-25T20:00:00Z",0,0,748,0,748,4114
"HABs-SantaMonicaPier_2013-12-02T18:30:00Z",0,0,0,0,5236,4114
"HABs-SantaMonicaPier_2013-12-09T18:00:00Z",0,374,0,374,7854,18700
"HABs-SantaMonicaPier_2013-12-16T18:30:00Z",0,0,0,0,2618,15708
"HABs-SantaMonicaPier_2013-12-31T19:30:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2014-01-06T20:00:00Z",0,0,748,0,374,0
"HABs-SantaMonicaPier_2014-01-13T20:00:00Z",0,748,0,0,0,0
"HABs-SantaMonicaPier_2014-01-20T18:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2014-01-27T19:30:00Z",0,0,0,0,46634,3886
"HABs-SantaMonicaPier_2014-02-03T19:30:00Z",0,0,0,374,1122,6732
"HABs-SantaMonicaPier_2014-02-10T22:00:00Z",0,0,0,0,48578,82582
"HABs-SantaMonicaPier_2014-02-17T18:00:00Z",0,0,0,0,748,3740
"HABs-SantaMonicaPier_2014-02-24T19:30:00Z",0,0,374,0,748,1496
"HABs-SantaMonicaPier_2014-03-03T18:00:00Z",0,0,0,0,2992,0
"HABs-SantaMonicaPier_2014-03-10T21:30:00Z",0,374,0,0,0,0
"HABs-SantaMonicaPier_2014-03-17T17:00:00Z",0,0,0,748,0,748
"HABs-SantaMonicaPier_2014-03-25T19:00:00Z",0,0,0,0,0,2244
"HABs-SantaMonicaPier_2014-03-31T19:00:00Z",0,748,0,0,1496,34034
"HABs-SantaMonicaPier_2014-04-07T19:00:00Z",0,0,0,0,168272,563499
"HABs-SantaMonicaPier_2014-04-14T17:00:00Z",0,0,0,0,748,3366
"HABs-SantaMonicaPier_2014-04-21T18:30:00Z",0,0,374,0,1496,11968
"HABs-SantaMonicaPier_2014-04-28T18:30:00Z",0,0,0,748,748,748
"HABs-SantaMonicaPier_2014-05-05T21:00:00Z",0,0,0,374,77418,2244
"HABs-SantaMonicaPier_2014-05-12T20:00:00Z",0,0,0,0,336739,563499
"HABs-SantaMonicaPier_2014-05-19T20:00:00Z",0,0,3886,0,101041,27203
"HABs-SantaMonicaPier_2014-05-26T17:30:00Z",0,0,374,0,5610,374
"HABs-SantaMonicaPier_2014-06-02T20:00:00Z",0,0,0,374,0,4114
"HABs-SantaMonicaPier_2014-06-09T17:00:00Z",748,0,0,0,374,748
"HABs-SantaMonicaPier_2014-06-16T17:00:00Z",0,0,374,0,0,4488
"HABs-SantaMonicaPier_2014-06-24T20:00:00Z",0,0,0,0,748,1122
"HABs-SantaMonicaPier_2014-06-30T20:00:00Z",0,0,0,0,374,0
"HABs-SantaMonicaPier_2014-07-07T20:00:00Z",374,0,0,0,0,1122
"HABs-SantaMonicaPier_2014-07-14T20:00:00Z",0,0,0,0,0,38862
"HABs-SantaMonicaPier_2014-07-21T20:00:00Z",0,0,0,0,0,748
"HABs-SantaMonicaPier_2014-07-28T20:00:00Z",374,0,0,748,0,748
"HABs-SantaMonicaPier_2014-08-04T20:00:00Z",0,0,0,0,2244,3740
"HABs-SantaMonicaPier_2014-08-11T20:00:00Z",0,0,0,374,19448,7480
"HABs-SantaMonicaPier_2014-08-18T20:00:00Z",0,0,0,374,0,5984
"HABs-SantaMonicaPier_2014-08-25T18:00:00Z",0,0,0,0,0,2618
"HABs-SantaMonicaPier_2014-09-01T18:00:00Z",0,0,0,0,0,748
"HABs-SantaMonicaPier_2014-09-08T21:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2014-09-15T21:00:00Z",0,0,0,0,0,748
"HABs-SantaMonicaPier_2014-09-22T18:00:00Z",0,0,0,0,0,748
"HABs-SantaMonicaPier_2014-09-29T18:00:00Z",0,0,0,0,748,2618
"HABs-SantaMonicaPier_2014-10-06T18:00:00Z",0,0,0,0,0,11968
"HABs-SantaMonicaPier_2014-10-13T17:00:00Z",0,0,0,0,0,2618
"HABs-SantaMonicaPier_2014-10-20T17:00:00Z",0,0,0,374,0,374
"HABs-SantaMonicaPier_2014-10-27T21:00:00Z",0,0,0,0,0,9724
"HABs-SantaMonicaPier_2014-11-03T22:00:00Z",0,0,0,0,374,748
"HABs-SantaMonicaPier_2014-11-10T22:00:00Z",0,0,0,0,0,374
"HABs-SantaMonicaPier_2014-11-17T22:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2014-11-24T22:00:00Z",0,0,0,0,374,0
"HABs-SantaMonicaPier_2014-12-01T22:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2014-12-08T18:00:00Z",0,0,0,0,0,374
"HABs-SantaMonicaPier_2014-12-15T23:00:00Z",374,0,0,0,0,0
"HABs-SantaMonicaPier_2014-12-22T18:00:00Z",0,0,0,374,0,748
"HABs-SantaMonicaPier_2014-12-31T21:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2015-01-05T22:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2015-01-12T18:00:00Z",0,374,0,0,0,0
"HABs-SantaMonicaPier_2015-01-19T21:00:00Z",0,0,0,0,0,748
"HABs-SantaMonicaPier_2015-01-26T21:00:00Z",0,0,0,0,374,1496
"HABs-SantaMonicaPier_2015-02-02T21:00:00Z",0,0,0,0,0,748
"HABs-SantaMonicaPier_2015-02-09T21:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2015-02-23T21:00:00Z",0,0,3886,0,0,0
"HABs-SantaMonicaPier_2015-03-02T21:00:00Z",0,0,0,0,0,748
"HABs-SantaMonicaPier_2015-03-09T20:00:00Z",0,0,0,0,41888,0
"HABs-SantaMonicaPier_2015-03-15T20:00:00Z",0,0,0,0,0,1496
"HABs-SantaMonicaPier_2015-03-23T20:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2015-03-30T20:00:00Z",0,0,0,0,0,374
"HABs-SantaMonicaPier_2015-04-06T20:00:00Z",0,0,0,0,7106,1870
"HABs-SantaMonicaPier_2015-04-13T18:00:00Z",0,0,1496,0,748,0
"HABs-SantaMonicaPier_2015-04-20T20:00:00Z",0,0,1122,0,0,748
"HABs-SantaMonicaPier_2015-04-27T20:00:00Z",0,748,374,0,1870,0
"HABs-SantaMonicaPier_2015-05-04T20:00:00Z",0,0,0,0,0,374
"HABs-SantaMonicaPier_2015-05-11T20:00:00Z",0,374,374,4488,0,2992
"HABs-SantaMonicaPier_2015-05-18T20:00:00Z",0,0,0,374,2618,19822
"HABs-SantaMonicaPier_2015-05-25T20:00:00Z",0,0,1122,748,748,374
"HABs-SantaMonicaPier_2015-06-01T20:00:00Z",374,748,1122,1122,0,374
"HABs-SantaMonicaPier_2015-06-08T20:00:00Z",0,0,0,0,0,374
"HABs-SantaMonicaPier_2015-06-15T20:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2015-06-22T20:00:00Z",0,0,0,0,0,374
"HABs-SantaMonicaPier_2015-06-29T20:00:00Z",0,0,0,748,0,1496
"HABs-SantaMonicaPier_2015-07-06T20:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2015-07-13T20:00:00Z",0,0,0,0,0,374
"HABs-SantaMonicaPier_2015-07-20T20:00:00Z",0,0,0,0,0,374
"HABs-SantaMonicaPier_2015-07-27T20:00:00Z",0,0,0,0,0,2992
"HABs-SantaMonicaPier_2015-08-03T20:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2015-08-10T20:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2015-08-17T20:00:00Z",0,374,374,0,0,0
"HABs-SantaMonicaPier_2015-08-31T20:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2015-09-07T20:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2015-09-14T20:00:00Z",748,748,1122,374,0,0
"HABs-SantaMonicaPier_2015-09-21T20:00:00Z",748,374,0,374,0,0
"HABs-SantaMonicaPier_2015-09-28T20:00:00Z",0,0,0,0,19431,0
"HABs-SantaMonicaPier_2015-10-05T20:00:00Z",374,0,1496,0,0,0
"HABs-SantaMonicaPier_2015-10-12T20:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2015-10-19T20:00:00Z",0,0,0,374,7106,0
"HABs-SantaMonicaPier_2015-10-26T20:00:00Z",0,0,0,0,23317,0
"HABs-SantaMonicaPier_2015-11-02T21:00:00Z",0,0,0,0,178024,75548
"HABs-SantaMonicaPier_2015-11-09T21:00:00Z",0,0,0,0,15334,748
"HABs-SantaMonicaPier_2015-11-16T21:00:00Z",374,0,0,0,4862,1870
"HABs-SantaMonicaPier_2015-11-23T21:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2015-11-30T19:00:00Z",0,0,0,0,0,374
"HABs-SantaMonicaPier_2015-12-07T21:00:00Z",0,0,0,0,349758,248717
"HABs-SantaMonicaPier_2015-12-14T19:00:00Z",0,0,0,0,374,0
"HABs-SantaMonicaPier_2015-12-28T18:00:00Z",0,0,0,0,0,748
"HABs-SantaMonicaPier_2016-01-04T21:00:00Z",0,0,374,0,0,0
"HABs-SantaMonicaPier_2016-01-11T19:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2016-01-18T22:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2016-01-25T22:00:00Z",0,0,1496,0,0,0
"HABs-SantaMonicaPier_2016-02-01T22:00:00Z",0,0,0,748,0,0
"HABs-SantaMonicaPier_2016-02-08T22:00:00Z",0,0,5984,0,0,0
"HABs-SantaMonicaPier_2016-02-15T22:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2016-02-22T22:00:00Z",0,0,374,0,0,0
"HABs-SantaMonicaPier_2016-02-29T22:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2016-03-07T22:00:00Z",0,0,0,374,0,0
"HABs-SantaMonicaPier_2016-03-14T21:00:00Z",0,0,374,0,0,1870
"HABs-SantaMonicaPier_2016-03-21T21:00:00Z",374,748,748,374,0,0
"HABs-SantaMonicaPier_2016-03-28T18:00:00Z",0,0,0,0,0,64705
"HABs-SantaMonicaPier_2016-04-04T21:00:00Z",0,374,1496,0,3740,0
"HABs-SantaMonicaPier_2016-04-11T18:00:00Z",0,0,0,374,5610,2992
"HABs-SantaMonicaPier_2016-04-18T18:00:00Z",0,0,0,0,0,1122
"HABs-SantaMonicaPier_2016-04-25T18:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2016-05-02T18:00:00Z",0,0,1870,0,2244,2244
"HABs-SantaMonicaPier_2016-05-09T19:30:00Z",0,0,0,0,52360,2992
"HABs-SantaMonicaPier_2016-05-16T18:00:00Z",0,0,374,0,0,0
"HABs-SantaMonicaPier_2016-05-23T18:00:00Z",0,0,4114,0,0,0
"HABs-SantaMonicaPier_2016-05-30T18:00:00Z",0,0,748,0,0,0
"HABs-SantaMonicaPier_2016-06-06T21:00:00Z",0,0,374,0,1870,374
"HABs-SantaMonicaPier_2016-06-13T21:00:00Z",0,0,0,0,5610,0
"HABs-SantaMonicaPier_2016-06-20T21:00:00Z",0,0,0,0,4488,32912
"HABs-SantaMonicaPier_2016-06-27T21:00:00Z",0,0,0,0,0,4488
"HABs-SantaMonicaPier_2016-07-04T18:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2016-07-11T18:00:00Z",0,0,0,0,0,1870
"HABs-SantaMonicaPier_2016-07-18T18:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2016-07-25T18:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2016-08-01T18:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2016-08-08T21:00:00Z",0,374,374,0,748,2618
"HABs-SantaMonicaPier_2016-08-15T21:00:00Z",0,0,0,0,0,4488
"HABs-SantaMonicaPier_2016-08-22T21:00:00Z",0,0,0,748,0,2992
"HABs-SantaMonicaPier_2016-08-29T21:00:00Z",2992,0,0,0,0,1496
"HABs-SantaMonicaPier_2016-09-05T21:00:00Z",1122,0,374,1122,0,0
"HABs-SantaMonicaPier_2016-09-12T21:00:00Z",374,0,0,374,0,374
"HABs-SantaMonicaPier_2016-09-19T21:00:00Z",2244,0,0,0,0,0
"HABs-SantaMonicaPier_2016-09-26T23:00:00Z",2244,0,0,0,0,0
"HABs-SantaMonicaPier_2016-10-03T18:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2016-10-10T18:00:00Z",0,0,0,374,748,0
"HABs-SantaMonicaPier_2016-10-17T18:00:00Z",0,0,0,0,0,374
"HABs-SantaMonicaPier_2016-10-24T18:00:00Z",0,0,0,0,3740,49368
"HABs-SantaMonicaPier_2016-10-31T18:00:00Z",0,0,0,0,374,0
"HABs-SantaMonicaPier_2016-11-07T19:00:00Z",4488,0,0,0,1496,0
"HABs-SantaMonicaPier_2016-11-14T19:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2016-11-21T19:00:00Z",1870,0,0,0,0,0
"HABs-SantaMonicaPier_2016-11-28T21:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2016-12-05T21:00:00Z",748,0,0,748,1496,2618
"HABs-SantaMonicaPier_2016-12-12T21:00:00Z",35904,0,0,0,5610,3740
"HABs-SantaMonicaPier_2016-12-19T21:00:00Z",1870,0,0,0,20944,2618
"HABs-SantaMonicaPier_2016-12-26T21:00:00Z",0,0,0,0,1496,0
"HABs-SantaMonicaPier_2017-01-02T21:00:00Z",0,0,0,0,0,374
"HABs-SantaMonicaPier_2017-01-09T21:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2017-01-16T22:00:00Z",374,0,0,0,0,0
"HABs-SantaMonicaPier_2017-01-23T19:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2017-01-30T19:00:00Z",0,374,0,0,748,0
"HABs-SantaMonicaPier_2017-02-06T19:00:00Z",0,0,0,0,374,0
"HABs-SantaMonicaPier_2017-02-13T21:00:00Z",0,0,0,0,1496,0
"HABs-SantaMonicaPier_2017-02-20T21:00:00Z",0,0,0,0,0,1122
"HABs-SantaMonicaPier_2017-02-27T23:00:00Z",0,0,0,0,748,0
"HABs-SantaMonicaPier_2017-03-07T01:00:00Z",0,0,0,0,1870,3740
"HABs-SantaMonicaPier_2017-03-13T20:00:00Z",0,0,0,0,43010,8602
"HABs-SantaMonicaPier_2017-03-20T20:00:00Z",0,0,748,0,1496,0
"HABs-SantaMonicaPier_2017-03-27T20:00:00Z",0,0,0,0,2992,179520
"HABs-SantaMonicaPier_2017-04-03T20:00:00Z",0,0,1122,0,2992,99484
"HABs-SantaMonicaPier_2017-04-10T20:00:00Z",0,0,374,0,0,414766
"HABs-SantaMonicaPier_2017-04-17T20:00:00Z",4857.75,0,0,0,0,0
"HABs-SantaMonicaPier_2017-04-24T20:00:00Z",0,0,0,0,0,0
"HABs-SantaMonicaPier_2017-05-01T18:00:00Z",0,0,0,0,0,1637062
"HABs-SantaMonicaPier_2017-05-08T18:00:00Z",0,0,0,0,1496,47872
"HABs-SantaMonicaPier_2017-05-15T18:00:00Z",0,0,0,0,1870,112200
"HABs-SantaMonicaPier_2017-05-22T16:00:00Z",0,0,0,0,748,10472
"HABs-SantaMonicaPier_2017-05-29T17:00:00Z",0,0,0,0,8976,14586
"HABs-SantaMonicaPier_2017-06-05T20:00:00Z",748,748,374,748,0,374
"HABs-SantaMonicaPier_2017-06-12T18:00:00Z",0,374,0,0,374,4862
"HABs-SantaMonicaPier_2017-06-19T17:00:00Z",0,374,0,0,374,0
"HABs-SantaMonicaPier_2017-06-26T18:00:00Z",374,0,0,0,374,1496
"HABs-SantaMonicaPier_2017-07-03T18:00:00Z",0,0,0,0,374,748
"HABs-SantaMonicaPier_2017-07-10T17:00:00Z",0,0,0,0,1870,748
"HABs-SantaMonicaPier_2017-07-17T17:00:00Z",0,0,0,3740,0,1496
"HABs-SantaMonicaPier_2017-07-24T17:00:00Z",374,0,0,9724,0,0
"HABs-SantaMonicaPier_2017-07-31T17:00:00Z",0,0,374,8228,748,374
"HABs-SantaMonicaPier_2017-08-07T17:00:00Z",0,0,0,4114,0,0
"HABs-SantaMonicaPier_2017-08-14T17:00:00Z",0,0,0,2244,2244,0
"HABs-SantaMonicaPier_2017-08-21T17:00:00Z",0,0,0,0,748,0
"HABs-SantaMonicaPier_2017-08-28T21:00:00Z",0,0,0,1870,0,0
"HABs-SantaMonicaPier_2017-09-04T21:00:00Z",0,0,0,1870,748,0
"HABs-SantaMonicaPier_2017-09-11T18:00:00Z",0,0,0,748,374,0
"HABs-SantaMonicaPier_2017-09-18T18:00:00Z",0,0,0,40392,0,0
"HABs-SantaMonicaPier_2017-09-25T18:00:00Z",0,0,0,26928,0,0
"HABs-SantaMonicaPier_2017-10-02T18:00:00Z",0,0,0,22066,0,0
"HABs-SantaMonicaPier_2017-10-09T18:00:00Z",0,0,0,453288,0,0
"HABs-SantaMonicaPier_2017-10-16T18:00:00Z",0,0,0,58718,0,0
"HABs-SantaMonicaPier_2017-10-23T18:00:00Z",0,0,0,63580,0,0
"HABs-SantaMonicaPier_2017-10-30T18:00:00Z",0,0,0,6358,0,374
"HABs-SantaMonicaPier_2017-11-06T18:00:00Z",0,0,0,2244,0,1496
"HABs-SantaMonicaPier_2017-11-13T19:00:00Z",748,0,0,3740,2992,0
"HABs-SantaMonicaPier_2017-11-20T22:00:00Z",0,0,374,374,2618,0
"HABs-SantaMonicaPier_2017-11-27T22:00:00Z",0,374,1122,8976,374,0
"HABs-SantaMonicaPier_2017-12-04T22:00:00Z",0,0,0,2618,0,0
"HABs-SantaMonicaPier_2017-12-11T22:00:00Z",0,374,0,748,0,0
"HABs-SantaMonicaPier_2017-12-18T22:00:00Z",0,374,0,1122,0,2244
"HABs-SantaMonicaPier_2017-12-25T19:00:00Z",0,0,0,5236,0,0
"HABs-SantaMonicaPier_2018-01-01T19:00:00Z",0,0,0,748,0,0
"HABs-SantaMonicaPier_2018-01-08T19:00:00Z",0,0,374,1496,0,0
"HABs-SantaMonicaPier_2018-01-15T20:00:00Z",0,0,0,1122,0,0
"HABs-SantaMonicaPier_2018-01-22T18:00:00Z",0,0,374,2618,1496,0
"HABs-SantaMonicaPier_2018-01-29T18:00:00Z",0,0,0,1122,0,0
"HABs-SantaMonicaPier_2018-02-05T20:00:00Z",0,0,0,1870,1496,1870
"HABs-SantaMonicaPier_2018-02-12T18:00:00Z",0,0,0,1496,1122,748
"HABs-SantaMonicaPier_2018-02-19T18:00:00Z",0,0,0,429,0,0
