"id","Alexandrium ( cells/L )","Pseudo-nitzschia seriata ( cells/L )","Ammonium ( uM )","Nitrate ( uM )","Nitrite ( uM )","Phosphate ( uM )","Silicate ( uM )","Temp ( Celsius )","locationID","eventDate"
"HABs-SantaMonicaPier_2014-08-25T18:00:00Z",0,2618,9.67,19.8,0.4,0.6,2.2,21.8,"SantaMonicaPier",2014-08-25
"HABs-SantaMonicaPier_2014-09-01T18:00:00Z",0,748,NA,5.4,0.1,0.5,2.5,23.3,"SantaMonicaPier",2014-09-01
"HABs-SantaMonicaPier_2014-09-08T21:00:00Z",0,0,48.26,11.9,0.3,0.6,2.8,23.2,"SantaMonicaPier",2014-09-08
"HABs-SantaMonicaPier_2014-09-15T21:00:00Z",0,748,3.58,5.7,0.1,0.4,4.2,22,"SantaMonicaPier",2014-09-15
"HABs-SantaMonicaPier_2014-09-22T18:00:00Z",0,748,24.12,0.3,0.5,1.3,3.1,21.3,"SantaMonicaPier",2014-09-22
"HABs-SantaMonicaPier_2014-09-29T18:00:00Z",0,2618,2.39,1.2,0.2,0.3,3.2,21.5,"SantaMonicaPier",2014-09-29
"HABs-SantaMonicaPier_2014-10-06T18:00:00Z",0,11968,3.64,13,0.2,0.5,1.1,21.8,"SantaMonicaPier",2014-10-06
"HABs-SantaMonicaPier_2014-10-13T17:00:00Z",0,2618,0.95,1.5,0.2,0.3,2.6,21.8,"SantaMonicaPier",2014-10-13
"HABs-SantaMonicaPier_2014-10-20T17:00:00Z",0,374,1.5,1.2,0.2,0.3,2.9,20,"SantaMonicaPier",2014-10-20
"HABs-SantaMonicaPier_2014-10-27T21:00:00Z",0,9724,1.19,2.5,0.1,0.5,3.9,20.7,"SantaMonicaPier",2014-10-27
"HABs-SantaMonicaPier_2014-11-03T22:00:00Z",0,748,1.61,0.5,0.1,0.2,2.4,19,"SantaMonicaPier",2014-11-03
"HABs-SantaMonicaPier_2014-11-10T22:00:00Z",0,374,4.64,1,0.1,0.4,2.8,19,"SantaMonicaPier",2014-11-10
"HABs-SantaMonicaPier_2014-11-17T22:00:00Z",0,0,14.77,1.5,0.2,0.3,2.6,18,"SantaMonicaPier",2014-11-17
"HABs-SantaMonicaPier_2014-11-24T22:00:00Z",0,0,8.42,1.4,0.3,0.2,4.7,17.8,"SantaMonicaPier",2014-11-24
"HABs-SantaMonicaPier_2014-12-01T22:00:00Z",0,0,14.34,1.3,0.2,0.3,4.2,17.1,"SantaMonicaPier",2014-12-01
"HABs-SantaMonicaPier_2014-12-08T18:00:00Z",0,374,9.94,1,0.1,0.3,4.5,17,"SantaMonicaPier",2014-12-08
"HABs-SantaMonicaPier_2014-12-15T23:00:00Z",0,0,1.94,1.7,0.2,0.4,3.9,16.7,"SantaMonicaPier",2014-12-15
"HABs-SantaMonicaPier_2014-12-22T18:00:00Z",0,748,0.93,0.1,0,0.1,4.4,NA,"SantaMonicaPier",2014-12-22
"HABs-SantaMonicaPier_2014-12-31T21:00:00Z",0,0,3.01,3.7,0.4,0.8,3.7,NA,"SantaMonicaPier",2014-12-31
"HABs-SantaMonicaPier_2015-01-05T22:00:00Z",0,0,NA,NA,NA,NA,NA,16.7,"SantaMonicaPier",2015-01-05
"HABs-SantaMonicaPier_2015-01-12T18:00:00Z",374,0,8.31,1.7,0.1,0.3,3.1,16.2,"SantaMonicaPier",2015-01-12
"HABs-SantaMonicaPier_2015-01-19T21:00:00Z",0,748,1.1,1,0.1,0.3,2.6,16.8,"SantaMonicaPier",2015-01-19
"HABs-SantaMonicaPier_2015-01-26T21:00:00Z",0,1496,2.85,1.1,0.1,0.4,2.8,16,"SantaMonicaPier",2015-01-26
"HABs-SantaMonicaPier_2015-02-02T21:00:00Z",0,748,7.86,5.9,0.2,0.5,3.4,17.2,"SantaMonicaPier",2015-02-02
"HABs-SantaMonicaPier_2015-02-09T21:00:00Z",0,0,2.28,5.4,0.3,0.4,2.8,NA,"SantaMonicaPier",2015-02-09
"HABs-SantaMonicaPier_2015-02-23T21:00:00Z",0,0,0.82,1.7,0.2,0.4,4.8,17,"SantaMonicaPier",2015-02-23
"HABs-SantaMonicaPier_2015-03-02T21:00:00Z",0,748,1.23,0.7,0.1,0.3,5.5,16.2,"SantaMonicaPier",2015-03-02
"HABs-SantaMonicaPier_2015-03-09T20:00:00Z",0,0,16.5,6.3,0.3,0.7,3.5,17,"SantaMonicaPier",2015-03-09
"HABs-SantaMonicaPier_2015-03-15T20:00:00Z",0,1496,7.9,1.5,0.1,0.2,1.9,17.8,"SantaMonicaPier",2015-03-15
"HABs-SantaMonicaPier_2015-03-23T20:00:00Z",0,0,5.32,0.7,0.1,0.3,1.8,17,"SantaMonicaPier",2015-03-23
"HABs-SantaMonicaPier_2015-03-30T20:00:00Z",0,374,5.04,0.8,0.1,0.3,2.3,18,"SantaMonicaPier",2015-03-30
"HABs-SantaMonicaPier_2015-04-06T20:00:00Z",0,1870,5.47,1.4,0.2,0.3,4.9,18.2,"SantaMonicaPier",2015-04-06
"HABs-SantaMonicaPier_2015-04-13T18:00:00Z",0,0,6.08,1,0.1,0.3,5.6,17.9,"SantaMonicaPier",2015-04-13
"HABs-SantaMonicaPier_2015-04-20T20:00:00Z",0,748,2.78,0.6,0.1,0.3,2.8,19.4,"SantaMonicaPier",2015-04-20
"HABs-SantaMonicaPier_2015-04-27T20:00:00Z",748,0,2.46,0.5,0.1,0.2,6,18,"SantaMonicaPier",2015-04-27
"HABs-SantaMonicaPier_2015-05-04T20:00:00Z",0,374,5.89,0.9,0.1,0.2,5.8,NA,"SantaMonicaPier",2015-05-04
"HABs-SantaMonicaPier_2015-05-11T20:00:00Z",374,2992,2.63,0.5,0.1,0.2,6.4,17,"SantaMonicaPier",2015-05-11
"HABs-SantaMonicaPier_2015-05-18T20:00:00Z",0,19822,8.78,0.9,0.2,0.2,3.2,17,"SantaMonicaPier",2015-05-18
"HABs-SantaMonicaPier_2015-05-25T20:00:00Z",0,374,125,1.6,0.5,0.4,6.5,16.9,"SantaMonicaPier",2015-05-25
"HABs-SantaMonicaPier_2015-06-01T20:00:00Z",748,374,33.6,0.6,0.4,0.4,5.7,18.5,"SantaMonicaPier",2015-06-01
"HABs-SantaMonicaPier_2015-06-08T20:00:00Z",0,374,62.3,2.2,0.8,0.4,9.9,18,"SantaMonicaPier",2015-06-08
"HABs-SantaMonicaPier_2015-06-15T20:00:00Z",0,0,5.97,1.3,0.1,0.3,9.9,18,"SantaMonicaPier",2015-06-15
"HABs-SantaMonicaPier_2015-06-22T20:00:00Z",0,374,5.57,0.8,0.2,0.3,8.3,21,"SantaMonicaPier",2015-06-22
"HABs-SantaMonicaPier_2015-06-29T20:00:00Z",0,1496,4.26,0.6,0.1,0.3,7,19,"SantaMonicaPier",2015-06-29
"HABs-SantaMonicaPier_2015-07-06T20:00:00Z",0,0,5.23,0.6,0.1,0.2,8.1,20,"SantaMonicaPier",2015-07-06
"HABs-SantaMonicaPier_2015-07-13T20:00:00Z",0,374,9.73,1.8,0.4,0.3,9.2,19.1,"SantaMonicaPier",2015-07-13
"HABs-SantaMonicaPier_2015-07-20T20:00:00Z",0,374,6.73,1.1,0,0.3,8.5,22,"SantaMonicaPier",2015-07-20
"HABs-SantaMonicaPier_2015-07-27T20:00:00Z",0,2992,5.52,0.6,0.4,0.4,56.3,22,"SantaMonicaPier",2015-07-27
"HABs-SantaMonicaPier_2015-08-03T20:00:00Z",0,0,122,0.6,0.5,0.4,8,22.5,"SantaMonicaPier",2015-08-03
"HABs-SantaMonicaPier_2015-08-10T20:00:00Z",0,0,0.99,2.1,0.3,0.4,7.8,23,"SantaMonicaPier",2015-08-10
"HABs-SantaMonicaPier_2015-08-17T20:00:00Z",374,0,1.45,0.7,0,0.4,6.9,23,"SantaMonicaPier",2015-08-17
"HABs-SantaMonicaPier_2015-08-31T20:00:00Z",0,0,1.15,0.3,0,0.4,6.9,23,"SantaMonicaPier",2015-08-31
"HABs-SantaMonicaPier_2015-09-07T20:00:00Z",0,0,1.53,1.2,0,0.4,9,23.5,"SantaMonicaPier",2015-09-07
"HABs-SantaMonicaPier_2015-09-14T20:00:00Z",748,0,20.2,1.4,0.5,0.5,67.8,23.5,"SantaMonicaPier",2015-09-14
"HABs-SantaMonicaPier_2015-09-21T20:00:00Z",374,0,2.87,1.5,0.1,0.4,7,23.5,"SantaMonicaPier",2015-09-21
"HABs-SantaMonicaPier_2015-09-28T20:00:00Z",0,0,0.52,0.6,0.2,0.1,4.1,25,"SantaMonicaPier",2015-09-28
"HABs-SantaMonicaPier_2015-10-05T20:00:00Z",0,0,12.2,0.4,0.1,0.1,5.9,22.5,"SantaMonicaPier",2015-10-05
"HABs-SantaMonicaPier_2015-10-12T20:00:00Z",0,0,8.21,1.3,0.1,0.3,5.1,22,"SantaMonicaPier",2015-10-12
"HABs-SantaMonicaPier_2015-10-19T20:00:00Z",0,0,7.41,0.8,0,0.3,2.7,21,"SantaMonicaPier",2015-10-19
"HABs-SantaMonicaPier_2015-10-26T20:00:00Z",0,0,41.4,1.6,0.3,0.5,3.4,20.5,"SantaMonicaPier",2015-10-26
"HABs-SantaMonicaPier_2015-11-02T21:00:00Z",0,75548,4.79,0.4,0,0.5,2.5,19,"SantaMonicaPier",2015-11-02
"HABs-SantaMonicaPier_2015-11-09T21:00:00Z",0,748,14.3,1.4,0.4,0.3,1.2,17,"SantaMonicaPier",2015-11-09
"HABs-SantaMonicaPier_2015-11-16T21:00:00Z",0,1870,2.32,4.5,0.3,0.7,5.9,17,"SantaMonicaPier",2015-11-16
"HABs-SantaMonicaPier_2015-11-23T21:00:00Z",0,0,1.15,1.9,0,0.4,5.9,16,"SantaMonicaPier",2015-11-23
"HABs-SantaMonicaPier_2015-11-30T19:00:00Z",0,374,0.25,0.8,0,0.1,3.3,16,"SantaMonicaPier",2015-11-30
"HABs-SantaMonicaPier_2015-12-07T21:00:00Z",0,248717,3,1.2,0.2,0.4,4.5,16,"SantaMonicaPier",2015-12-07
"HABs-SantaMonicaPier_2015-12-14T19:00:00Z",0,0,1.78,2.1,0.2,0.6,4.7,14.2,"SantaMonicaPier",2015-12-14
"HABs-SantaMonicaPier_2015-12-28T18:00:00Z",0,748,NA,NA,NA,NA,NA,14,"SantaMonicaPier",2015-12-28
"HABs-SantaMonicaPier_2016-01-04T21:00:00Z",0,0,17.9,1.9,0.1,0.5,3.8,14,"SantaMonicaPier",2016-01-04
"HABs-SantaMonicaPier_2016-01-11T19:00:00Z",0,0,3.45,1.6,0.1,0.5,3.2,13,"SantaMonicaPier",2016-01-11
"HABs-SantaMonicaPier_2016-01-18T22:00:00Z",0,0,10.1,1.9,0.2,0.4,3.6,14,"SantaMonicaPier",2016-01-18
"HABs-SantaMonicaPier_2016-01-25T22:00:00Z",0,0,7.12,0.9,0.1,0.4,4.4,14.1,"SantaMonicaPier",2016-01-25
"HABs-SantaMonicaPier_2016-02-01T22:00:00Z",0,0,0.7,0,0.1,0.3,5.5,12.8,"SantaMonicaPier",2016-02-01
"HABs-SantaMonicaPier_2016-02-08T22:00:00Z",0,0,7.07,0.6,0.1,0.3,5.8,13.5,"SantaMonicaPier",2016-02-08
"HABs-SantaMonicaPier_2016-02-15T22:00:00Z",0,0,4.4,0.9,0,0.6,5.8,15.4,"SantaMonicaPier",2016-02-15
"HABs-SantaMonicaPier_2016-02-22T22:00:00Z",0,0,7.83,0.9,0,0.4,2.5,16,"SantaMonicaPier",2016-02-22
"HABs-SantaMonicaPier_2016-02-29T22:00:00Z",0,0,2.88,0.6,0,0.3,3,15.8,"SantaMonicaPier",2016-02-29
"HABs-SantaMonicaPier_2016-03-07T22:00:00Z",0,0,3.32,2.6,0.6,0.6,6.5,13.5,"SantaMonicaPier",2016-03-07
"HABs-SantaMonicaPier_2016-03-14T21:00:00Z",0,1870,0.18,0.1,0.1,0.1,4.4,15,"SantaMonicaPier",2016-03-14
"HABs-SantaMonicaPier_2016-03-21T21:00:00Z",748,0,1.11,5.3,0.4,0.7,6.1,13,"SantaMonicaPier",2016-03-21
"HABs-SantaMonicaPier_2016-03-28T18:00:00Z",0,64705,0.85,5.3,0.3,0.7,5.8,13.8,"SantaMonicaPier",2016-03-28
"HABs-SantaMonicaPier_2016-04-04T21:00:00Z",374,0,1.97,0.3,0.1,0.4,2.7,16,"SantaMonicaPier",2016-04-04
"HABs-SantaMonicaPier_2016-04-11T18:00:00Z",0,2992,6.19,0.8,0.3,0.4,3.5,15,"SantaMonicaPier",2016-04-11
"HABs-SantaMonicaPier_2016-04-18T18:00:00Z",0,1122,0.9,0.3,0.3,0.4,5.3,16.2,"SantaMonicaPier",2016-04-18
"HABs-SantaMonicaPier_2016-04-25T18:00:00Z",0,0,11.52,2.1,0.6,0.4,6.1,14.7,"SantaMonicaPier",2016-04-25
"HABs-SantaMonicaPier_2016-05-02T18:00:00Z",0,2244,33.85,0.1,0.7,0.1,7.4,15.8,"SantaMonicaPier",2016-05-02
"HABs-SantaMonicaPier_2016-05-09T19:30:00Z",0,2992,4.56,1,0.1,0.5,5.5,16.8,"SantaMonicaPier",2016-05-09
"HABs-SantaMonicaPier_2016-05-16T18:00:00Z",0,0,NA,0.4,0.3,0.2,5.8,16.8,"SantaMonicaPier",2016-05-16
"HABs-SantaMonicaPier_2016-05-23T18:00:00Z",0,0,28.01,0.4,0.2,0.3,6.8,16,"SantaMonicaPier",2016-05-23
"HABs-SantaMonicaPier_2016-05-30T18:00:00Z",0,0,8.55,0.6,0.2,0.4,6.9,15.8,"SantaMonicaPier",2016-05-30
"HABs-SantaMonicaPier_2016-06-06T21:00:00Z",0,374,5.59,0.4,0.1,0.1,3.9,17,"SantaMonicaPier",2016-06-06
"HABs-SantaMonicaPier_2016-06-13T21:00:00Z",0,0,10.66,0.3,0.1,0.3,4.1,17.6,"SantaMonicaPier",2016-06-13
"HABs-SantaMonicaPier_2016-06-20T21:00:00Z",0,32912,3.04,0.6,0.1,0.3,4.2,18.8,"SantaMonicaPier",2016-06-20
"HABs-SantaMonicaPier_2016-06-27T21:00:00Z",0,4488,3.86,0.4,0.1,0.2,2.3,21,"SantaMonicaPier",2016-06-27
"HABs-SantaMonicaPier_2016-07-04T18:00:00Z",0,0,1.68,0.3,0.1,0.1,1.2,21.2,"SantaMonicaPier",2016-07-04
"HABs-SantaMonicaPier_2016-07-11T18:00:00Z",0,1870,21.72,1.6,0.7,0.3,5.9,21.1,"SantaMonicaPier",2016-07-11
"HABs-SantaMonicaPier_2016-07-18T18:00:00Z",0,0,NA,NA,NA,NA,NA,21,"SantaMonicaPier",2016-07-18
"HABs-SantaMonicaPier_2016-07-25T18:00:00Z",0,0,20.16,1,0.1,0.3,6.3,21,"SantaMonicaPier",2016-07-25
"HABs-SantaMonicaPier_2016-08-01T18:00:00Z",0,0,1.98,1,0.5,0.4,4.9,22.8,"SantaMonicaPier",2016-08-01
"HABs-SantaMonicaPier_2016-08-08T21:00:00Z",374,2618,10.12,0.6,0.4,0.2,4.8,23.1,"SantaMonicaPier",2016-08-08
"HABs-SantaMonicaPier_2016-08-15T21:00:00Z",0,4488,13.87,0.6,0.1,0.2,4.8,23.3,"SantaMonicaPier",2016-08-15
"HABs-SantaMonicaPier_2016-08-22T21:00:00Z",0,2992,68.79,0.2,0.1,0.3,3.9,21.9,"SantaMonicaPier",2016-08-22
"HABs-SantaMonicaPier_2016-08-29T21:00:00Z",0,1496,68.8,0.2,0.1,0.3,5.5,23.9,"SantaMonicaPier",2016-08-29
"HABs-SantaMonicaPier_2016-09-05T21:00:00Z",0,0,14.8,1.8,0.3,0.4,6.9,23.9,"SantaMonicaPier",2016-09-05
"HABs-SantaMonicaPier_2016-09-12T21:00:00Z",0,374,6.39,0.5,0.1,0.3,4.5,21.9,"SantaMonicaPier",2016-09-12
"HABs-SantaMonicaPier_2016-09-19T21:00:00Z",0,0,3.57,0.6,0.1,0.4,3.6,22,"SantaMonicaPier",2016-09-19
"HABs-SantaMonicaPier_2016-09-26T23:00:00Z",0,0,1.95,0.4,0,0.4,3.4,21.9,"SantaMonicaPier",2016-09-26
"HABs-SantaMonicaPier_2016-10-03T18:00:00Z",0,0,1.08,0.5,0,0.4,3.4,20.2,"SantaMonicaPier",2016-10-03
"HABs-SantaMonicaPier_2016-10-10T18:00:00Z",0,0,4.44,0.3,0.1,0.4,3.9,21.9,"SantaMonicaPier",2016-10-10
"HABs-SantaMonicaPier_2016-10-17T18:00:00Z",0,374,0.86,0.5,0.1,0.4,3.4,20.9,"SantaMonicaPier",2016-10-17
"HABs-SantaMonicaPier_2016-10-24T18:00:00Z",0,49368,2,0.7,0.3,0.3,2.8,20.1,"SantaMonicaPier",2016-10-24
"HABs-SantaMonicaPier_2016-10-31T18:00:00Z",0,0,3.01,0.8,0.1,0.4,3.4,18.9,"SantaMonicaPier",2016-10-31
"HABs-SantaMonicaPier_2016-11-07T19:00:00Z",0,0,7.76,1.1,0.2,0.3,2.9,20.3,"SantaMonicaPier",2016-11-07
"HABs-SantaMonicaPier_2016-11-14T19:00:00Z",0,0,NA,NA,NA,NA,NA,18.9,"SantaMonicaPier",2016-11-14
"HABs-SantaMonicaPier_2016-11-21T19:00:00Z",0,0,1.86,0.9,0.5,0.5,3.6,18.9,"SantaMonicaPier",2016-11-21
"HABs-SantaMonicaPier_2016-11-28T21:00:00Z",0,0,3.06,2,0.5,0.5,5.3,17.2,"SantaMonicaPier",2016-11-28
"HABs-SantaMonicaPier_2016-12-05T21:00:00Z",0,2618,6.37,1.3,0.3,0.5,5.2,15.9,"SantaMonicaPier",2016-12-05
"HABs-SantaMonicaPier_2016-12-12T21:00:00Z",0,3740,4.68,0.4,0,0.4,NA,15.5,"SantaMonicaPier",2016-12-12
"HABs-SantaMonicaPier_2016-12-19T21:00:00Z",0,2618,3.45,8.8,0.4,0.9,7.6,14,"SantaMonicaPier",2016-12-19
"HABs-SantaMonicaPier_2016-12-26T21:00:00Z",0,0,1.25,5.2,0.5,0.7,5.3,15.3,"SantaMonicaPier",2016-12-26
"HABs-SantaMonicaPier_2017-01-02T21:00:00Z",0,374,3.4,4.1,0.4,0.5,6.1,15.8,"SantaMonicaPier",2017-01-02
"HABs-SantaMonicaPier_2017-01-09T21:00:00Z",0,0,6.62,13.2,5.7,2.3,23.1,16.5,"SantaMonicaPier",2017-01-09
"HABs-SantaMonicaPier_2017-01-16T22:00:00Z",0,0,2.75,2.2,7.6,0.5,4.1,16.8,"SantaMonicaPier",2017-01-16
"HABs-SantaMonicaPier_2017-01-23T19:00:00Z",0,0,12.1,14.1,6.6,0.8,11.5,15.1,"SantaMonicaPier",2017-01-23
"HABs-SantaMonicaPier_2017-01-30T19:00:00Z",374,0,3.85,4,2.3,0.6,5.5,15.9,"SantaMonicaPier",2017-01-30
"HABs-SantaMonicaPier_2017-02-06T19:00:00Z",0,0,2.69,4.1,2.8,0.2,2.9,15.1,"SantaMonicaPier",2017-02-06
"HABs-SantaMonicaPier_2017-02-13T21:00:00Z",0,0,14.9,NA,28.7,0.5,3.8,17,"SantaMonicaPier",2017-02-13
"HABs-SantaMonicaPier_2017-02-20T21:00:00Z",0,1122,1.07,1.6,3,0.4,3.48,16.9,"SantaMonicaPier",2017-02-20
"HABs-SantaMonicaPier_2017-02-27T23:00:00Z",0,0,3.24,4.3,4.8,0.7,7.13,15.1,"SantaMonicaPier",2017-02-27
"HABs-SantaMonicaPier_2017-03-07T01:00:00Z",0,3740,5.13,10.6,7.3,0.9,6.96,14.8,"SantaMonicaPier",2017-03-07
"HABs-SantaMonicaPier_2017-03-13T20:00:00Z",0,8602,4.56,5.2,4.5,0.7,1.57,17.2,"SantaMonicaPier",2017-03-13
"HABs-SantaMonicaPier_2017-03-20T20:00:00Z",0,0,3.28,1.7,2.6,0.5,3.24,18.9,"SantaMonicaPier",2017-03-20
"HABs-SantaMonicaPier_2017-03-27T20:00:00Z",0,179520,2.71,6,2.7,0.6,5.42,15,"SantaMonicaPier",2017-03-27
"HABs-SantaMonicaPier_2017-04-03T20:00:00Z",0,99484,2.39,0,3.5,0.5,1.64,16.8,"SantaMonicaPier",2017-04-03
"HABs-SantaMonicaPier_2017-04-10T20:00:00Z",0,414766,3.5,3.4,9.7,0.6,2.74,16.7,"SantaMonicaPier",2017-04-10
"HABs-SantaMonicaPier_2017-04-17T20:00:00Z",0,0,1.62,1.8,0.8,0.3,2.78,18.5,"SantaMonicaPier",2017-04-17
"HABs-SantaMonicaPier_2017-04-24T20:00:00Z",0,0,2,6.8,0.1,0.3,3.95,19.8,"SantaMonicaPier",2017-04-24
"HABs-SantaMonicaPier_2017-05-01T18:00:00Z",0,1637062,4.17,41.8,7.1,0.6,3.77,17,"SantaMonicaPier",2017-05-01
"HABs-SantaMonicaPier_2017-05-08T18:00:00Z",0,47872,NA,NA,NA,NA,NA,17.9,"SantaMonicaPier",2017-05-08
"HABs-SantaMonicaPier_2017-05-15T18:00:00Z",0,112200,2.7,6.4,6.6,0.5,0.7,17.9,"SantaMonicaPier",2017-05-15
"HABs-SantaMonicaPier_2017-05-22T16:00:00Z",0,10472,6.3,2.9,0.1,0.6,1.7,18.9,"SantaMonicaPier",2017-05-22
"HABs-SantaMonicaPier_2017-05-29T17:00:00Z",0,14586,1.9,10.2,0.1,0.6,1.9,18,"SantaMonicaPier",2017-05-29
"HABs-SantaMonicaPier_2017-06-05T20:00:00Z",748,374,0.1,1.1,0.1,0.1,2.3,20,"SantaMonicaPier",2017-06-05
"HABs-SantaMonicaPier_2017-06-12T18:00:00Z",374,4862,2.2,1.1,0.1,0.4,2.8,19.1,"SantaMonicaPier",2017-06-12
"HABs-SantaMonicaPier_2017-06-19T17:00:00Z",374,0,1.2,9.4,0.1,0.2,2.8,20.3,"SantaMonicaPier",2017-06-19
"HABs-SantaMonicaPier_2017-06-26T18:00:00Z",0,1496,2.2,7.2,0,0.4,2.8,21,"SantaMonicaPier",2017-06-26
"HABs-SantaMonicaPier_2017-07-03T18:00:00Z",0,748,0.6,6.7,0.1,0.3,3,21.8,"SantaMonicaPier",2017-07-03
"HABs-SantaMonicaPier_2017-07-10T17:00:00Z",0,748,0.5,2.1,0.1,0.2,3.7,23,"SantaMonicaPier",2017-07-10
"HABs-SantaMonicaPier_2017-07-17T17:00:00Z",0,1496,1,2.5,0.2,0.4,3.3,23.2,"SantaMonicaPier",2017-07-17
"HABs-SantaMonicaPier_2017-07-24T17:00:00Z",0,0,0.1,0,0,0.1,3.5,24,"SantaMonicaPier",2017-07-24
"HABs-SantaMonicaPier_2017-07-31T17:00:00Z",0,374,1.1,0.2,0.1,0.3,3.5,24,"SantaMonicaPier",2017-07-31
"HABs-SantaMonicaPier_2017-08-07T17:00:00Z",0,0,1.8,0.4,0.1,0.5,4.3,24.8,"SantaMonicaPier",2017-08-07
"HABs-SantaMonicaPier_2017-08-14T17:00:00Z",0,0,1.4,0.4,0.1,0.4,2.6,23.7,"SantaMonicaPier",2017-08-14
"HABs-SantaMonicaPier_2017-08-21T17:00:00Z",0,0,2.6,0.7,0.1,0.2,3.1,24,"SantaMonicaPier",2017-08-21
"HABs-SantaMonicaPier_2017-08-28T21:00:00Z",0,0,2.3,1,0.2,0.3,3.3,23.8,"SantaMonicaPier",2017-08-28
"HABs-SantaMonicaPier_2017-09-04T21:00:00Z",0,0,3.2,0.8,0.2,0.5,3,25.1,"SantaMonicaPier",2017-09-04
"HABs-SantaMonicaPier_2017-09-11T18:00:00Z",0,0,3.5,0.4,0.1,0.5,2.7,23.5,"SantaMonicaPier",2017-09-11
"HABs-SantaMonicaPier_2017-09-18T18:00:00Z",0,0,0.6,0.2,0.1,0.3,1.5,21.5,"SantaMonicaPier",2017-09-18
"HABs-SantaMonicaPier_2017-09-25T18:00:00Z",0,0,1.7,0.3,0.1,0.6,2,21.4,"SantaMonicaPier",2017-09-25
"HABs-SantaMonicaPier_2017-10-02T18:00:00Z",0,0,4.7,0.6,0.1,0.6,2.8,22.4,"SantaMonicaPier",2017-10-02
"HABs-SantaMonicaPier_2017-10-09T18:00:00Z",0,0,0.5,0.1,0,0.3,2.7,21.3,"SantaMonicaPier",2017-10-09
"HABs-SantaMonicaPier_2017-10-16T18:00:00Z",0,0,1.6,0.1,0.1,0.3,4.1,21.3,"SantaMonicaPier",2017-10-16
"HABs-SantaMonicaPier_2017-10-23T18:00:00Z",0,0,2.8,0.1,0.1,0.5,4.8,21.1,"SantaMonicaPier",2017-10-23
"HABs-SantaMonicaPier_2017-10-30T18:00:00Z",0,374,2.9,0.2,0.1,0.3,3.5,20.1,"SantaMonicaPier",2017-10-30
"HABs-SantaMonicaPier_2017-11-06T18:00:00Z",0,1496,3.2,0.3,0.2,0.4,3.7,20.1,"SantaMonicaPier",2017-11-06
"HABs-SantaMonicaPier_2017-11-13T19:00:00Z",0,0,4.9,0.3,0.1,0.1,4,19.9,"SantaMonicaPier",2017-11-13
"HABs-SantaMonicaPier_2017-11-20T22:00:00Z",0,0,10.1,0.2,0.1,0.7,3.6,17.2,"SantaMonicaPier",2017-11-20
"HABs-SantaMonicaPier_2017-11-27T22:00:00Z",374,0,20.3,0.2,0.1,0.3,3.3,17.5,"SantaMonicaPier",2017-11-27
"HABs-SantaMonicaPier_2017-12-04T22:00:00Z",0,0,39.6,1.1,0.4,0.6,4.2,16.5,"SantaMonicaPier",2017-12-04
"HABs-SantaMonicaPier_2017-12-11T22:00:00Z",374,0,39.7,0.6,1.9,0.3,2.1,17.2,"SantaMonicaPier",2017-12-11
"HABs-SantaMonicaPier_2017-12-18T22:00:00Z",374,2244,7.8,0.7,1.5,0.3,2.2,17.3,"SantaMonicaPier",2017-12-18
"HABs-SantaMonicaPier_2017-12-25T19:00:00Z",0,0,6.7,0.2,3.5,0.3,2.6,16.1,"SantaMonicaPier",2017-12-25
"HABs-SantaMonicaPier_2018-01-01T19:00:00Z",0,0,6.4,0.7,3.8,0.3,2.7,17.3,"SantaMonicaPier",2018-01-01
"HABs-SantaMonicaPier_2018-01-08T19:00:00Z",0,0,4.7,0.8,4.9,0.4,2.9,17.3,"SantaMonicaPier",2018-01-08
"HABs-SantaMonicaPier_2018-01-15T20:00:00Z",0,0,4.1,0.7,2.2,0.5,4.4,16.8,"SantaMonicaPier",2018-01-15
"HABs-SantaMonicaPier_2018-01-22T18:00:00Z",0,0,7.9,1.4,19.2,0.5,4.9,16.2,"SantaMonicaPier",2018-01-22
"HABs-SantaMonicaPier_2018-01-29T18:00:00Z",0,0,2.4,0.8,0.8,0.5,4.1,15.4,"SantaMonicaPier",2018-01-29
"HABs-SantaMonicaPier_2018-02-05T20:00:00Z",0,1870,3.9,0.2,5.4,0.3,1.7,16.4,"SantaMonicaPier",2018-02-05
"HABs-SantaMonicaPier_2018-02-12T18:00:00Z",0,748,4.8,0.5,8.4,0.3,1.5,16.1,"SantaMonicaPier",2018-02-12
"HABs-SantaMonicaPier_2018-02-19T18:00:00Z",0,0,0.4,0.2,2.3,0.3,2.4,15.7,"SantaMonicaPier",2018-02-19
"HABs-SantaMonicaPier_2018-02-26T20:00:00Z",0,0,0.8,3.6,0.9,0.5,6,13.7,"SantaMonicaPier",2018-02-26
"HABs-SantaMonicaPier_2018-03-05T20:00:00Z",0,22440,1.4,0.4,2.5,0.5,1.3,14.8,"SantaMonicaPier",2018-03-05
"HABs-SantaMonicaPier_2018-03-12T19:00:00Z",0,0,3.8,0.6,3.9,0.5,2.4,15.4,"SantaMonicaPier",2018-03-12
"HABs-SantaMonicaPier_2018-03-19T19:00:00Z",0,0,2.9,0.8,1.3,0.7,3.3,16.2,"SantaMonicaPier",2018-03-19
"HABs-SantaMonicaPier_2018-03-26T19:00:00Z",0,0,3.6,0.4,4.2,0.3,3.1,15.3,"SantaMonicaPier",2018-03-26
